AuthorNo,pmid,name,ORCID,LastName,ForeName,Initials,affiliation,ISEmail,ISBiohub author,Suffix,BiohubAuthor,MatchName,TrustMatch,MatchType,OrcidMatch,EmailMatch,AffiliationMatch,Biohub,Biohub-Funding,Stanford,UCSF,Berkeley,Email,EqualContrib
415dcda8-9b12-466c-8dc8-56acf402b6b3,35863352,Linda Wilbrecht,,Wilbrecht,Linda,L,"Helen Wills Neuroscience Institute, University of California Berkeley, Berkeley, CA 94720, USA; Department of Psychology, University of California Berkeley, Berkeley, CA 94720, USA. Electronic address: wilbrecht@berkeley.edu.",Yes,,,,,,,,,,,,,,,,
ac502571-83f6-49ab-aa8f-300458207b86,35850152,Lucy Erin O'Brien,,O'Brien,Lucy Erin,LE,"Department of Molecular and Cellular Physiology and Institute of Stem Cell Biology and Regenerative Medicine, School of Medicine, Stanford University, Stanford, California, USA; email: lucye@stanford.edu.; Chan Zuckerberg Biohub, San Francisco, California, USA.",Yes,Yes,,,,,,,,,,,,,,,
faf99c11-2c37-4c59-8b2b-704b060d36c7,35809566,Leslie Magtanong,,Magtanong,Leslie,L,"Department of Biology, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
d24fc574-d54c-4f38-9bab-0213620cc135,35809566,Grace D Mueller,,Mueller,Grace D,GD,"Department of Biology, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
ad45a2b3-af64-4f85-a5e6-50b1925d54cb,35809566,Kevin J Williams,,Williams,Kevin J,KJ,"Department of Microbiology, Immunology and Molecular Genetics, University of California, Los Angeles, Los Angeles, CA 90095, USA; Department of Biological Chemistry, University of California, Los Angeles, Los Angeles, CA 90095, USA; UCLA Lipidomics Laboratory, University of California, Los Angeles, Los Angeles, CA 90095, USA.",,,,,,,,,,,,,,,,,
c758a1a8-635b-456c-abcb-ae544fc37ffe,35809566,Maximilian Billmann,,Billmann,Maximilian,M,"Department of Computer Science and Engineering, University of Minnesota-Twin Cities, 200 Union Street, Minneapolis, MN 55455, USA.",,,,,,,,,,,,,,,,,
86f02773-cc37-4c31-82b7-d798f225532b,35809566,Katherine Chan,,Chan,Katherine,K,"Department of Molecular Genetics, University of Toronto, Toronto, ON, Canada.",,,,,,,,,,,,,,,,,
2379efb5-955f-4472-817a-d4e6bcaecf15,35809566,David A Armenta,,Armenta,David A,DA,"Department of Biology, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
69e94a5e-726d-4d97-bcec-b5aa302673b3,35809566,Lauren E Pope,,Pope,Lauren E,LE,"Department of Biology, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
b312b1a2-053e-4c84-9477-c643a12ae9d7,35809566,Jason Moffat,,Moffat,Jason,J,"Department of Molecular Genetics, University of Toronto, Toronto, ON, Canada.",,,,,,,,,,,,,,,,,
77939734-9e1d-449a-aa06-397b8b9a97d9,35809566,Charles Boone,,Boone,Charles,C,"Department of Molecular Genetics, University of Toronto, Toronto, ON, Canada.",,,,,,,,,,,,,,,,,
d96977a1-8b0b-4c8f-a097-9b4b6c25186d,35809566,Chad L Myers,,Myers,Chad L,CL,"Department of Computer Science and Engineering, University of Minnesota-Twin Cities, 200 Union Street, Minneapolis, MN 55455, USA; Program in Biomedical Informatics and Computational Biology, University of Minnesota-Twin Cities, 200 Union Street, Minneapolis, MN 55455, USA.",,,,,,,,,,,,,,,,,
6affd55b-eb1e-42b0-b80b-df6238b48606,35809566,James A Olzmann,,Olzmann,James A,JA,"Departments of Molecular and Cell Biology and Nutritional Sciences and Toxicology, University of California, Berkeley, Berkeley, CA 94720, USA; Chan Zuckerberg Biohub, San Francisco, CA 94158, USA.",,Yes,,Investigator,"Olzmann, James",Yes,FN-MI,,,,,,,,,,
79178cac-9b5e-498a-9d77-676ce66c82b9,35809566,Steven J Bensinger,,Bensinger,Steven J,SJ,"Department of Microbiology, Immunology and Molecular Genetics, University of California, Los Angeles, Los Angeles, CA 90095, USA; UCLA Lipidomics Laboratory, University of California, Los Angeles, Los Angeles, CA 90095, USA.",,,,,,,,,,,,,,,,,
ef030e76-13d1-449e-9275-9f21316d04bf,35809566,Scott J Dixon,,Dixon,Scott J,SJ,"Department of Biology, Stanford University, Stanford, CA 94305, USA. Electronic address: sjdixon@stanford.edu.",Yes,,,,,,,,,,,,,,,,
696b449a-c39b-4084-8e92-5cd2a9f34e9c,35793002,Andrew Kodani,0000-0001-9662-0615,Kodani,Andrew,A,"Department of Cell and Molecular Biology, Center for Pediatric Neurological Disease Research, St. Jude Children's Research Hospital, Memphis, TN, USA.",,,,,,,,,,,,,,,,,
a4a76460-84a4-4291-9d4e-fee41ec7f14d,35793002,Kristeene A Knopp,0000-0002-0568-7396,Knopp,Kristeene A,KA,"Department of Biochemistry and Biophysics, University of California, San Francisco, San Francisco, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
e09331bc-0100-4305-bae5-17b58a41c4c7,35793002,Elizabeth Di Lullo,,Di Lullo,Elizabeth,E,"Eli and Edythe Broad Center of Regeneration Medicine and Stem Cell Research, University of California, San Francisco, San Francisco, CA, USA.; Department of Neurology, University of California, San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
27c81579-01f8-4466-9a62-665ab64d6e08,35793002,Hanna Retallack,,Retallack,Hanna,H,"Department of Biochemistry and Biophysics, University of California, San Francisco, San Francisco, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
b91f6dcf-d5d0-4a59-a841-82b79e08d37b,35793002,Arnold R Kriegstein,,Kriegstein,Arnold R,AR,"Eli and Edythe Broad Center of Regeneration Medicine and Stem Cell Research, University of California, San Francisco, San Francisco, CA, USA.; Department of Neurology, University of California, San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
ddb78e61-444a-4fdf-8468-adccab2495a9,35793002,Joseph L DeRisi,,DeRisi,Joseph L,JL,"Department of Biochemistry and Biophysics, University of California, San Francisco, San Francisco, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,President,"DeRisi, Joe",Yes,FN-MI,,,,,,,,,,
07937f22-64ab-4d28-89d0-a04ba318f36d,35793002,Jeremy F Reiter,0000-0002-6512-320X,Reiter,Jeremy F,JF,"Department of Biochemistry and Biophysics, University of California, San Francisco, San Francisco, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.; Cardiovascular Research Institute, University of California, San Francisco, San Francisco, CA, USA.",,Yes,,Investigator,"Reiter, Jeremy",Yes,FN-MI,False,,,,,,,,,
d095f833-44ce-4463-8d0b-4f93c5031ace,35771765,David Flood,0000-0002-4372-7387,Flood,David,D,"Division of Hospital Medicine, Department of Medicine, University of Michigan, Ann Arbor, MI.; Center for Indigenous Health Research, Wuqu' Kawoq, Tecpán, Guatemala.; Research Center for the Prevention of Chronic Diseases, Institute of Nutrition of Central America and Panama, Guatemala City, Guatemala.",,,,,,,,,,,,,,,,,
2b4ea110-9a0e-484b-bcd9-580aa36d5740,35771765,Pascal Geldsetzer,,Geldsetzer,Pascal,P,"Division of Primary Care and Population Health, Stanford University, Stanford, CA.; Chan Zuckerberg Biohub, San Francisco, CA.",,Yes,,,,,,,,,,,,,,,
04f66347-22e3-4537-9183-2225dbab2cfc,35771765,Kokou Agoudavi,,Agoudavi,Kokou,K,"Togo Ministry of Health, Lome, Togo.",,,,,,,,,,,,,,,,,
7c292d1d-ee77-4b12-b344-06080850ba22,35771765,Krishna K Aryal,,Aryal,Krishna K,KK,"Public Health Promotion and Development Organization, Kathmandu, Nepal.",,,,,,,,,,,,,,,,,
644d673e-15f4-4ae7-bcc4-b8253523cf9b,35771765,Luisa Campos Caldeira Brant,,Brant,Luisa Campos Caldeira,LCC,"Serviço de Cardiologia e Cirurgia Cardiovascular, Hospital das Clínicas da Universidade Federal de Minas Gerais, Belo Horizonte, Brazil.; Departamento de Clínica Médica, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil.",,,,,,,,,,,,,,,,,
4e890c79-2034-4605-b55d-8e10bef11f64,35771765,Garry Brian,,Brian,Garry,G,"The Fred Hollows Foundation New Zealand, Auckland, New Zealand.",,,,,,,,,,,,,,,,,
81d1b907-0831-47ab-89f2-2876235a0c60,35771765,Maria Dorobantu,,Dorobantu,Maria,M,"University of Medicine and Pharmacy Carol Davila, Bucharest, Romania.",,,,,,,,,,,,,,,,,
4da5f703-0423-4a89-bbea-74f095067982,35771765,Farshad Farzadfar,,Farzadfar,Farshad,F,"Non-Communicable Diseases Research Center, Endocrinology and Metabolism Population Sciences Institute, Tehran University of Medical Sciences, Tehran, Iran.",,,,,,,,,,,,,,,,,
57477b09-c3ac-46e8-b093-d557c8295a41,35771765,Oana Gheorghe-Fronea,,Gheorghe-Fronea,Oana,O,"University of Medicine and Pharmacy Carol Davila, Bucharest, Romania.; Cardiology Department, Emergency Hospital Bucharest, Bucharest, Romania.",,,,,,,,,,,,,,,,,
e7ca33e4-9cc9-40f6-b192-82d15963c347,35771765,Mongal Singh Gurung,,Gurung,Mongal Singh,MS,"Health Research and Epidemiology Unit, Ministry of Health, Thimphu, Bhutan.",,,,,,,,,,,,,,,,,
2d46ea3e-6cb4-4e6b-8281-33f4b1151944,35771765,David Guwatudde,,Guwatudde,David,D,"Department of Epidemiology and Biostatistics, School of Public Health, Makerere University, Kampala, Uganda.",,,,,,,,,,,,,,,,,
a6240b5e-f677-4fb7-9c9c-b870a07d49ff,35771765,Corine Houehanou,,Houehanou,Corine,C,"Laboratory of Epidemiology of Chronic and Neurological Diseases, Faculty of Health Sciences, University of Abomey-Calavi, Cotonou, Benin.",,,,,,,,,,,,,,,,,
10ce77f7-6d31-4e14-aba0-b38808fcaa83,35771765,Jutta M Adelin Jorgensen,,Jorgensen,Jutta M Adelin,JMA,"Department of Public Health, University of Copenhagen, Copenhagen, Denmark.",,,,,,,,,,,,,,,,,
811b3094-d072-48a1-81b0-f62d3558fe38,35771765,Dimple Kondal,,Kondal,Dimple,D,"Public Health Foundation of India, Gurugram, India.; Centre for Chronic Disease Control, New Delhi, India.",,,,,,,,,,,,,,,,,
2ae3522e-c8a7-4be6-9a39-77803d664805,35771765,Demetre Labadarios,,Labadarios,Demetre,D,"Faculty of Medicine and Health Sciences, Stellenbosch University, Stellenbosch, South Africa.",,,,,,,,,,,,,,,,,
6f28c4b8-9e25-428b-9580-d4afdb91e62a,35771765,Maja E Marcus,,Marcus,Maja E,ME,"Department of Economics and Centre for Modern Indian Studies, University of Göttingen, Göttingen, Germany.",,,,,,,,,,,,,,,,,
3fd46469-6a7e-449b-924c-76a4295401fc,35771765,Mary Mayige,,Mayige,Mary,M,"National Institute for Medical Research, Dar es Salaam, Tanzania.",,,,,,,,,,,,,,,,,
bc4da0c2-d086-4848-ad1f-57e22d349db3,35771765,Mana Moghimi,,Moghimi,Mana,M,"Non-Communicable Diseases Research Center, Endocrinology and Metabolism Population Sciences Institute, Tehran University of Medical Sciences, Tehran, Iran.",,,,,,,,,,,,,,,,,
b20664c4-83f3-4b4e-b9a1-a5da73534a30,35771765,Bolormaa Norov,,Norov,Bolormaa,B,"Division of Nutrition, National Center for Public Health, Ulaanbaatar, Mongolia.",,,,,,,,,,,,,,,,,
1e12cb5b-af2b-4736-9db6-39140cb3bee0,35771765,Gastón Perman,,Perman,Gastón,G,"Department of Public Health, Instituto Universitario Hospital Italiano de Buenos Aires, Buenos Aires, Argentina.",,,,,,,,,,,,,,,,,
f6cccf57-bcfc-444c-b0aa-22b81c3f3d21,35771765,Sarah Quesnel-Crooks,,Quesnel-Crooks,Sarah,S,"Non-Communicable Diseases, Caribbean Public Health Agency, Port of Spain, Trinidad and Tobago.",,,,,,,,,,,,,,,,,
8826a26d-8ddd-43fd-99c5-94446315ebd1,35771765,Mohammad-Mahdi Rashidi,,Rashidi,Mohammad-Mahdi,MM,"Non-Communicable Diseases Research Center, Endocrinology and Metabolism Population Sciences Institute, Tehran University of Medical Sciences, Tehran, Iran.",,,,,,,,,,,,,,,,,
75cf4ce4-e8c0-4655-8c6e-f947d83a0e2d,35771765,Sahar Saeedi Moghaddam,,Moghaddam,Sahar Saeedi,SS,"Endocrinology and Metabolism Research Center, Endocrinology and Metabolism Clinical Sciences Institute, Tehran University of Medical Sciences, Tehran, Iran.",,,,,,,,,,,,,,,,,
64fc93d8-baba-4d03-8fbf-a3f4c7b2aa9f,35771765,Jacqueline A Seiglie,,Seiglie,Jacqueline A,JA,"Diabetes Unit, Massachusetts General Hospital, Boston, MA.",,,,,,,,,,,,,,,,,
14fde5b1-3434-4b0b-a823-0552c82fc776,35771765,Silver K Bahendeka,,Bahendeka,Silver K,SK,"Saint Francis Hospital Nsambya, Kampala, Uganda.; Uganda Martyrs University, Kampala, Uganda.",,,,,,,,,,,,,,,,,
cd495de5-2c3d-473f-9b12-e84a2de2edaa,35771765,Eric Steinbrook,,Steinbrook,Eric,E,"University of Michigan Medical School, Ann Arbor, MI.",,,,,,,,,,,,,,,,,
a00ff211-31ed-4883-82df-39d672b754d7,35771765,Michaela Theilmann,,Theilmann,Michaela,M,"Heidelberg Institute of Global Health, Heidelberg University and University Hospital, Heidelberg, Germany.",,,,,,,,,,,,,,,,,
454f9c32-4612-4c6e-be78-2d40596abfb4,35771765,Lisa J Ware,,Ware,Lisa J,LJ,"South African Medical Research Council-Wits Developmental Pathways for Health Research Unit, Faculty of Health Sciences, Chris Hani Baragwanath Academic Hospital, University of the Witwatersrand, Johannesburg, South Africa.; Department of Science and Innovation-National Research Foundation Centre of Excellence in Human Development, University of the Witwatersrand, Johannesburg, South Africa.",,,,,,,,,,,,,,,,,
060d628b-d8c3-4749-8ebb-2d5a35ae49fc,35771765,Sebastian Vollmer,,Vollmer,Sebastian,S,"Department of Economics and Centre for Modern Indian Studies, University of Göttingen, Göttingen, Germany.",,,,,,,,,,,,,,,,,
61f74a05-2efd-4ed2-8c5c-4fd443d6f79f,35771765,Rifat Atun,,Atun,Rifat,R,"Department of Global Health and Population, Harvard T.H. Chan School of Public Health, Harvard University, Boston, MA.; Department of Global Health and Social Medicine, Harvard Medical School, Harvard University, Boston, MA.",,,,,,,,,,,,,,,,,
62fa25df-f467-4137-a479-575e600138db,35771765,Justine I Davies,,Davies,Justine I,JI,"Institute of Applied Health Research, University of Birmingham, Birmingham, U.K.; Centre for Global Surgery, Department of Global Health, Stellenbosch University, Stellenbosch, South Africa.; Medical Research Council/Wits University Rural Public Health and Health Transitions Research Unit, Faculty of Health Sciences, School of Public Health, University of the Witwatersrand, Johannesburg, South Africa.",,,,,,,,,,,,,,,,,
e86daa8c-9234-43bb-a8bb-267faaba30ad,35771765,Mohammed K Ali,,Ali,Mohammed K,MK,"Hubert Department of Global Health, Rollins School of Public Health, Emory University, Atlanta, GA.; Department of Family and Preventive Medicine, School of Medicine, Emory University, Atlanta, GA.",,,,,,,,,,,,,,,,,
6cd9f3ac-7656-41b1-81e6-165d6d39f59c,35771765,Peter Rohloff,,Rohloff,Peter,P,"Center for Indigenous Health Research, Wuqu' Kawoq, Tecpán, Guatemala.; Division of Global Health Equity, Brigham and Women's Hospital, Boston, MA.",,,,,,,,,,,,,,,,,
14d1c138-d2d6-4582-a15c-413e24ffebc8,35771765,Jennifer Manne-Goehler,,Manne-Goehler,Jennifer,J,"Division of Infectious Diseases, Brigham and Women's Hospital, Harvard Medical School, Boston, MA.; Medical Practice Evaluation Center, Massachusetts General Hospital, Harvard Medical School, Boston, MA.",,,,,,,,,,,,,,,,,
6f4ec23a-9ee6-4472-b8c8-b7275e5c9230,35732972,Ilona Polvoy,,Polvoy,Ilona,I,"Department of Radiology and Biomedical Imaging, University of California, 185 Berry Street, San Francisco, CA, 94107, USA.",,,,,,,,,,,,,,,,,
8dac492f-04a9-453b-90d6-cb65da2ad625,35732972,Youngho Seo,,Seo,Youngho,Y,"Department of Radiology and Biomedical Imaging, University of California, 185 Berry Street, San Francisco, CA, 94107, USA.; Department of Nuclear Engineering, University of California, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
f19da176-be27-4ac0-b41f-42fb22b96cee,35732972,Matthew Parker,,Parker,Matthew,M,"Department of Radiology and Biomedical Imaging, University of California, 185 Berry Street, San Francisco, CA, 94107, USA.",,,,,,,,,,,,,,,,,
e1fb7fb1-72e9-4cee-8404-972f9efeac2e,35732972,Megan Stewart,,Stewart,Megan,M,"Department of Radiology and Biomedical Imaging, University of California, 185 Berry Street, San Francisco, CA, 94107, USA.",,,,,,,,,,,,,,,,,
a3c7e104-8a2e-4dc1-8a1f-65dbbb32ccfc,35732972,Khadija Siddiqua,,Siddiqua,Khadija,K,"Department of Radiology and Biomedical Imaging, University of California, 185 Berry Street, San Francisco, CA, 94107, USA.",,,,,,,,,,,,,,,,,
1cf34c0d-757d-473c-b321-3904226c0303,35732972,Harrison S Manacsa,,Manacsa,Harrison S,HS,"Department of Orthopedic Surgery, University of California, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
5cf318f0-8c2c-41fd-be59-9c1892cda8fe,35732972,Vahid Ravanfar,,Ravanfar,Vahid,V,"Department of Radiology and Biomedical Imaging, University of California, 185 Berry Street, San Francisco, CA, 94107, USA.",,,,,,,,,,,,,,,,,
26d53f32-ad42-4746-9266-b43940091ecf,35732972,Joseph Blecha,,Blecha,Joseph,J,"Department of Radiology and Biomedical Imaging, University of California, 185 Berry Street, San Francisco, CA, 94107, USA.",,,,,,,,,,,,,,,,,
e47e1245-9e2a-42c4-84a8-b78ab1128f62,35732972,Thomas A Hope,,Hope,Thomas A,TA,"Department of Radiology and Biomedical Imaging, University of California, 185 Berry Street, San Francisco, CA, 94107, USA.",,,,,,,,,,,,,,,,,
1767ddae-d566-4d3c-911b-894eb4fdc540,35732972,Henry Vanbrocklin,,Vanbrocklin,Henry,H,"Department of Radiology and Biomedical Imaging, University of California, 185 Berry Street, San Francisco, CA, 94107, USA.",,,,,,,,,,,,,,,,,
8a7ed30e-5f9b-49c5-946e-293881c4dd16,35732972,Robert R Flavell,,Flavell,Robert R,RR,"Department of Radiology and Biomedical Imaging, University of California, 185 Berry Street, San Francisco, CA, 94107, USA.",,,,,,,,,,,,,,,,,
f39e29b5-ce31-44bd-bc3e-967d73730a82,35732972,Jeffrey Barry,,Barry,Jeffrey,J,"Department of Orthopedic Surgery, University of California, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
4da75bb1-e26d-4a2b-a467-3723d7b74c73,35732972,Erik Hansen,,Hansen,Erik,E,"Department of Orthopedic Surgery, University of California, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
0375fa1f-663e-4768-b926-4cfbd47b1604,35732972,Javier E Villanueva-Meyer,,Villanueva-Meyer,Javier E,JE,"Department of Radiology and Biomedical Imaging, University of California, 185 Berry Street, San Francisco, CA, 94107, USA.",,,,,,,,,,,,,,,,,
553d6dd7-6c8f-4b2d-8be2-07594f01aedc,35732972,Joanne Engel,,Engel,Joanne,J,"Department of Medicine, University of California, San Francisco, CA, USA.; Departments of Medicine and Microbiology and Immunology, University of California, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
3439fa50-fbd3-40e5-991f-ff1d4c7c4f56,35732972,Oren S Rosenberg,,Rosenberg,Oren S,OS,"Department of Medicine, University of California, San Francisco, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Investigator,"Rosenberg, Oren",Yes,FN-MI,,,,,,,,,,
7cc5f979-04a9-4a9d-bd13-61750b85af42,35732972,David M Wilson,,Wilson,David M,DM,"Department of Radiology and Biomedical Imaging, University of California, 185 Berry Street, San Francisco, CA, 94107, USA. david.m.wilson@ucsf.edu.; Department of Radiology and Biomedical Imaging, University of California, 505 Parnassus Ave., San Francisco, CA, 94143, USA. david.m.wilson@ucsf.edu.",Yes,,,,,,,,,,,,,,,,
9c05199e-7008-4137-8110-01af8fc3c6e9,35732972,Michael A Ohliger,,Ohliger,Michael A,MA,"Department of Radiology and Biomedical Imaging, University of California, 185 Berry Street, San Francisco, CA, 94107, USA. michael.ohliger@ucsf.edu.; Department of Radiology, Zuckerberg San Francisco General Hospital, San Francisco, CA, USA. michael.ohliger@ucsf.edu.; Department of Radiology and Biomedical Imaging, University of California, 1001 Potrero Ave. 1x55D, San Francisco, CA, 94110, USA. michael.ohliger@ucsf.edu.",Yes,,,,,,,,,,,,,,,,
9140d58d-e473-468a-9868-24625f719f64,35668713,Than S Kyaw,0000-0002-7933-8615,Kyaw,Than S,TS,"Department of Microbiology & Immunology, University of California San Francisco, San Francisco, California, USA.",,,,,,,,,,,,,,,,,
e3f45b6f-df23-4c68-af7c-0e3a550b42cb,35668713,Peter J Turnbaugh,0000-0002-0888-2875,Turnbaugh,Peter J,PJ,"Department of Microbiology & Immunology, University of California San Francisco, San Francisco, California, USA.; Chan Zuckerberg Biohub, San Francisco, California, USA.",,Yes,,Investigator,"Turnbaugh, Peter",Yes,FN-MI,False,,,,,,,,,
98a01afe-3b82-4e38-89c1-9c615e22e1b0,35618183,Wen-Jun Shen,,Shen,Wen-Jun,WJ,"Division of Endocrinology, Gerontology, and Metabolism, Stanford University, Stanford, CA, USA; Veterans Affairs Palo Alto Health Care System, Palo Alto, CA, USA.",,,,,,,,,,,,,,,,,
de1e7740-3413-4b72-ad13-556dade5b2ca,35618183,Chris Still Ii,,Still Ii,Chris,C,"Institute for Stem Cell Biology and Regenerative Medicine, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
58ce4371-0541-4faa-9578-7c9f7dcdd236,35618183,Lina Han,,Han,Lina,L,"Division of Endocrinology, Gerontology, and Metabolism, Stanford University, Stanford, CA, USA; Veterans Affairs Palo Alto Health Care System, Palo Alto, CA, USA.",,,,,,,,,,,,,,,,,
88041dc1-16fd-42f6-99cf-afde2035c922,35618183,Pinglin Yang,,Yang,Pinglin,P,"Division of Endocrinology, Gerontology, and Metabolism, Stanford University, Stanford, CA, USA; Veterans Affairs Palo Alto Health Care System, Palo Alto, CA, USA.",,,,,,,,,,,,,,,,,
6fb002f7-2ebb-4a87-8440-930a026817df,35618183,Jia Chen,,Chen,Jia,J,"Division of Endocrinology, Gerontology, and Metabolism, Stanford University, Stanford, CA, USA; Veterans Affairs Palo Alto Health Care System, Palo Alto, CA, USA.",,,,,,,,,,,,,,,,,
19cde53d-8d1e-425c-aa21-7ab6f8153927,35618183,Michael Wosczyna,,Wosczyna,Michael,M,"Department of Neurology and Neurological Sciences, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
d9fc1c06-a325-428e-978a-7783f93f1820,35618183,Benjamin Jean Rene Salmon,,Salmon,Benjamin Jean Rene,BJR,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
71a0d8f2-1643-48ce-a84a-fccba73b39a7,35618183,Kristy C Perez,,Perez,Kristy C,KC,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
49e902ab-fcde-44fd-930e-843141a759b4,35618183,Jingtao Li,,Li,Jingtao,J,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
49dbb109-f888-46d5-b938-8c1a430d5725,35618183,Pedro L Cuevas,,Cuevas,Pedro L,PL,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
29d08934-0374-43f8-ad87-365a0f282c42,35618183,Bo Liu,,Liu,Bo,B,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
df8ce9aa-1ebf-4964-8313-dd04b63bb852,35618183,Salman Azhar,,Azhar,Salman,S,"Division of Endocrinology, Gerontology, and Metabolism, Stanford University, Stanford, CA, USA; Veterans Affairs Palo Alto Health Care System, Palo Alto, CA, USA.",,,,,,,,,,,,,,,,,
